id,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,is_default,avg_bill_amt,avg_pay_amt,payment_ratio,months_with_delay,max_delay,avg_delay,age_group,limit_bucket
26371,360000.0,female,university,married,47,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,-2,-2.0,41-50,high
26372,170000.0,female,graduate_school,married,45,0,0,0,0,0,0,166388.0,165243.0,156688.0,151405.0,127090.0,126388.0,7300.0,7067.0,6443.0,4617.0,4711.0,4673.0,0,148867.0,5801.833333333333,0.03897300516788922,0,0,0.0,41-50,medium
26373,20000.0,female,high_school,married,35,-1,2,2,2,2,0,17056.0,18803.0,18055.0,20578.0,19813.0,20197.0,2500.0,0.0,3000.0,0.0,1001.0,1700.0,0,19083.666666666668,1366.8333333333333,0.07161945016942046,4,2,1.1666666666666667,31-40,low
26374,240000.0,female,university,married,43,-1,-1,-2,-1,-1,-1,54.0,0.0,0.0,177.0,199.0,559.0,0.0,0.0,177.0,200.0,559.0,0.0,0,164.83333333333334,156.0,0.9407035175879397,0,-1,-1.1666666666666667,41-50,high
26375,100000.0,female,graduate_school,married,39,0,0,0,2,2,2,2998.0,3885.0,7298.0,7032.0,7913.0,7642.0,1100.0,3500.0,0.0,1000.0,0.0,5000.0,1,6128.0,1766.6666666666667,0.2882471311252515,3,2,1.0,31-40,low
26376,100000.0,female,graduate_school,married,43,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1.5,41-50,low
26377,110000.0,female,university,single,40,0,0,0,0,0,0,111720.0,86877.0,133187.0,65025.0,62777.0,62105.0,3406.0,2357.0,2239.0,3617.0,2247.0,2500.0,1,86948.5,2727.6666666666665,0.031370699850679605,0,0,0.0,31-40,medium
26378,420000.0,female,university,married,37,0,0,0,0,0,0,101987.0,96544.0,94199.0,90395.0,89513.0,92792.0,6000.0,6045.0,5000.0,6000.0,5000.0,4000.0,0,94238.33333333333,5340.833333333333,0.05667308059621248,0,0,0.0,31-40,high
26379,180000.0,female,university,married,34,2,2,2,2,2,2,93155.0,95008.0,97088.0,98093.0,99578.0,101828.0,4300.0,4500.0,3500.0,4000.0,4000.0,4000.0,1,97458.33333333333,4050.0,0.04155579421160279,6,2,2.0,31-40,medium
26380,240000.0,female,university,married,37,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1.5,31-40,high
26381,210000.0,female,university,married,41,-1,0,-1,-1,-1,-1,13340.0,42862.0,9584.0,7978.0,6728.0,6728.0,42000.0,9600.0,7978.0,6728.0,6728.0,6728.0,0,14536.666666666666,13293.666666666666,0.9144291839589114,0,0,-0.8333333333333334,41-50,high
26382,30000.0,female,high_school,married,43,-1,3,2,2,0,0,10330.0,10040.0,10903.0,10533.0,10132.0,10343.0,0.0,1149.0,101.0,348.0,359.0,364.0,0,10380.166666666666,386.8333333333333,0.037262992277682344,3,3,1.0,41-50,low
26383,210000.0,female,university,married,44,0,0,0,0,0,0,36612.0,40534.0,42889.0,42936.0,44936.0,47166.0,4534.0,3000.0,1000.0,2000.0,2230.0,1026.0,0,42512.166666666664,2298.3333333333335,0.05406168285119513,0,0,0.0,41-50,high
26384,320000.0,female,graduate_school,single,30,-1,-1,-1,-1,-1,-1,10283.0,2488.0,5187.0,11735.0,2280.0,9404.0,2488.0,5209.0,11735.0,2280.0,9404.0,3660.0,0,6896.166666666667,5796.0,0.8403450692313268,0,-1,-1.0,21-30,high
26385,220000.0,female,high_school,married,38,0,0,0,0,0,0,120622.0,111593.0,99170.0,98437.0,91222.0,94061.0,4803.0,4604.0,3497.0,4000.0,4214.0,3404.0,0,102517.5,4087.0,0.03986597540931637,0,0,0.0,31-40,high
26386,240000.0,female,graduate_school,single,29,-1,-1,-1,-1,0,-1,1530.0,696.0,696.0,18334.0,27638.0,696.0,700.0,696.0,18334.0,10000.0,696.0,696.0,0,8265.0,5187.0,0.6275102830873458,0,0,-0.8333333333333334,21-30,high
26387,450000.0,female,graduate_school,single,35,1,2,2,0,0,0,131351.0,132453.0,128901.0,132982.0,141298.0,137347.0,4723.0,0.0,6270.0,12000.0,16309.0,5000.0,0,134055.33333333334,7383.666666666667,0.055078835017119666,3,2,0.8333333333333334,31-40,high
26388,500000.0,female,university,married,36,0,0,0,0,0,0,261502.0,286708.0,311641.0,326298.0,270968.0,315889.0,30000.0,30000.0,20507.0,50000.0,50047.0,20413.0,0,295501.0,33494.5,0.11334779460037496,0,0,0.0,31-40,high
26389,180000.0,female,university,married,44,0,0,0,0,0,0,174830.0,178917.0,182777.0,171239.0,119060.0,121981.0,7000.0,6800.0,6800.0,4500.0,5000.0,5000.0,0,158134.0,5850.0,0.036993707907800294,0,0,0.0,41-50,medium
26390,80000.0,female,graduate_school,married,38,-2,-2,-2,-2,-2,-2,0.0,0.0,517.0,0.0,0.0,0.0,339.0,517.0,0.0,0.0,0.0,0.0,0,86.16666666666667,142.66666666666666,1.6367112810707456,0,-2,-2.0,31-40,low
26391,50000.0,female,university,single,41,2,-1,2,2,-2,-2,390.0,780.0,780.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,1,325.0,130.0,0.3987730061349693,3,2,0.16666666666666666,41-50,low
26392,450000.0,female,university,married,41,0,-1,0,-1,-1,-1,104624.0,28114.0,19758.0,12518.0,18328.0,14879.0,28114.0,1424.0,12518.0,18328.0,14879.0,34744.0,0,33036.833333333336,18334.5,0.5549546731777204,0,0,-0.6666666666666666,41-50,high
26393,380000.0,female,graduate_school,married,43,-1,-1,-1,-1,-1,-1,18866.0,20840.0,188.0,2172.0,5173.0,5446.0,20884.0,188.0,2172.0,5173.0,5446.0,2045.0,0,8780.833333333334,5984.666666666667,0.6814826061376705,0,-1,-1.0,41-50,high
26394,50000.0,female,graduate_school,single,29,-2,-2,-2,-2,-2,-2,-101.0,-101.0,-101.0,-101.0,-101.0,1100.0,0.0,0.0,0.0,0.0,1201.0,0.0,0,99.16666666666667,200.16666666666666,1.9983361064891845,0,-2,-2.0,21-30,low
26395,30000.0,female,high_school,married,30,3,2,2,0,0,0,29508.0,30634.0,29827.0,28661.0,28608.0,30647.0,1900.0,0.0,4455.0,1047.0,2500.0,1060.0,0,29647.5,1827.0,0.06162200448589305,3,3,1.1666666666666667,21-30,low
26396,300000.0,female,graduate_school,married,37,-1,-1,-1,-1,-1,-1,5771.0,3217.0,19615.0,11123.0,10266.0,12467.0,3217.0,19615.0,11123.0,10266.0,12467.0,5041.0,0,10409.833333333334,10288.166666666666,0.9882174017449771,0,-1,-1.0,31-40,high
26397,340000.0,female,university,married,45,-2,-2,-2,-2,-2,-2,5754.0,480.0,2532.0,-36.0,105668.0,5490.0,482.0,2544.0,2.0,106196.0,5517.0,433.0,0,19981.333333333332,19195.666666666668,0.9606318915041622,0,-2,-2.0,41-50,high
26398,190000.0,female,university,single,44,0,0,0,0,0,0,137394.0,140899.0,144636.0,148173.0,151853.0,155031.0,5774.0,5987.0,5948.0,6000.0,5481.0,5500.0,0,146331.0,5781.666666666667,0.039510610575039413,0,0,0.0,41-50,medium
26399,120000.0,female,high_school,married,41,0,0,0,0,0,0,108264.0,109427.0,111238.0,113465.0,114759.0,117165.0,3906.0,4040.0,4079.0,4093.0,4240.0,4766.0,0,112386.33333333333,4187.333333333333,0.037258053991849616,0,0,0.0,41-50,medium
26400,210000.0,female,graduate_school,single,40,0,0,0,0,0,0,160161.0,156015.0,150349.0,147788.0,145958.0,145667.0,5500.0,7000.0,6693.0,5307.0,5441.0,5463.0,0,150989.66666666666,5900.666666666667,0.039079678214105955,0,0,0.0,31-40,high
26401,360000.0,female,graduate_school,married,46,0,0,-1,0,0,0,58389.0,42094.0,10594.0,31532.0,46342.0,56571.0,20000.0,10600.0,30000.0,20000.0,15000.0,10000.0,0,40920.333333333336,17600.0,0.43009351275618257,0,0,-0.16666666666666666,41-50,high
26402,330000.0,female,graduate_school,single,35,-1,-1,-1,-1,-1,0,117.0,0.0,23.0,776.0,334.0,303.0,0.0,222.0,975.0,334.0,0.0,9.0,0,258.8333333333333,256.6666666666667,0.9878127004490059,0,0,-0.8333333333333334,31-40,high
26403,100000.0,female,graduate_school,married,37,0,0,0,0,0,0,68760.0,70113.0,71567.0,72410.0,73846.0,75556.0,3095.0,3181.0,2628.0,2640.0,2897.0,3600.0,0,72042.0,3006.8333333333335,0.04173664802039523,0,0,0.0,31-40,low
26404,250000.0,female,graduate_school,single,38,-1,-1,-1,-1,-1,-1,14766.0,990.0,8150.0,15410.0,1276.0,0.0,990.0,8150.0,15410.0,1276.0,0.0,0.0,0,6765.333333333333,4304.333333333333,0.6361397113158284,0,-1,-1.0,31-40,high
26405,120000.0,female,university,married,46,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,-2,-2.0,41-50,medium
26406,200000.0,female,graduate_school,single,43,1,-1,-1,-1,2,-1,0.0,2112.0,723.0,150.0,150.0,2478.0,2112.0,981.0,150.0,0.0,2478.0,5377.0,0,935.5,1849.6666666666667,1.9750845346147001,2,2,-0.16666666666666666,41-50,medium
26407,280000.0,female,graduate_school,single,30,1,2,0,-1,-1,-1,25903.0,19262.0,10660.0,4191.0,1671.0,105726.0,50.0,2053.0,4211.0,2001.0,105747.0,100055.0,0,27902.166666666668,35686.166666666664,1.2789289148782395,2,2,0.0,21-30,high
26408,480000.0,female,university,married,46,-1,-1,-1,-2,-1,0,993.0,1317.0,0.0,0.0,4415.0,1978.0,1317.0,0.0,0.0,4415.0,0.0,0.0,0,1450.5,955.3333333333334,0.6581697094959238,0,0,-1.0,41-50,high
26409,240000.0,female,university,single,36,-1,-1,-1,-1,-2,-2,3922.0,2947.0,297.0,0.0,0.0,0.0,2947.0,297.0,0.0,0.0,0.0,0.0,1,1194.3333333333333,540.6666666666666,0.45231455660903513,0,-1,-1.3333333333333333,31-40,high
26410,120000.0,female,university,married,39,-2,-2,-2,-2,-2,-2,280.0,6192.0,2134.0,0.0,0.0,0.0,6192.0,2142.0,0.0,0.0,0.0,0.0,0,1434.3333333333333,1389.0,0.9677194612169067,0,-2,-2.0,31-40,medium
26411,110000.0,female,university,single,40,0,0,0,0,0,0,96155.0,96752.0,98884.0,98501.0,34250.0,35874.0,5000.0,5000.0,3000.0,3000.0,3000.0,3000.0,0,76736.0,3666.6666666666665,0.04778225193409524,0,0,0.0,31-40,medium
26412,390000.0,female,graduate_school,married,41,0,0,2,0,0,-2,48378.0,52279.0,51176.0,52286.0,0.0,0.0,4705.0,0.0,2712.0,0.0,0.0,0.0,0,34019.833333333336,1236.1666666666667,0.036335578689528476,1,2,0.0,41-50,high
26413,20000.0,female,university,single,38,1,2,2,4,3,2,10683.0,12729.0,14734.0,14190.0,13721.0,13848.0,2500.0,2501.0,0.0,0.0,441.0,1.0,0,13317.5,907.1666666666666,0.06811327601957178,6,4,2.3333333333333335,31-40,low
26414,140000.0,female,graduate_school,single,35,0,0,0,0,0,0,111941.0,114389.0,116956.0,119334.0,120661.0,123256.0,5800.0,5900.0,5800.0,4800.0,4700.0,5000.0,0,117756.16666666667,5333.333333333333,0.045290944783261594,0,0,0.0,31-40,medium
26415,160000.0,female,university,married,41,0,0,0,0,0,0,39962.0,45640.0,38988.0,19825.0,22654.0,16158.0,10000.0,10000.0,5000.0,5000.0,5000.0,10000.0,0,30537.833333333332,7500.0,0.24558894958877495,0,0,0.0,41-50,medium
26416,210000.0,female,graduate_school,married,30,1,-1,-1,-1,-1,-1,0.0,820.0,718.0,424.0,631.0,843.0,820.0,718.0,424.0,631.0,843.0,0.0,0,572.6666666666666,572.6666666666666,0.9982568274259151,1,1,-0.6666666666666666,21-30,high
26417,210000.0,female,graduate_school,married,47,0,0,0,0,0,0,202503.0,173232.0,117125.0,212656.0,107808.0,63049.0,7082.0,6000.0,6000.0,5000.0,3000.0,6000.0,0,146062.16666666666,5513.666666666667,0.03774850835083908,0,0,0.0,41-50,high
26418,240000.0,female,graduate_school,single,39,0,-1,0,0,0,0,52595.0,238861.0,198351.0,195242.0,187710.0,171828.0,238861.0,6678.0,7537.0,10555.0,5223.0,5829.0,0,174097.83333333334,45780.5,0.26295696027065085,0,0,-0.16666666666666666,31-40,high
26419,150000.0,female,university,married,36,-2,-2,-1,-1,2,-1,11085.0,2500.0,190.0,3173.0,673.0,38100.0,2507.0,190.0,3180.0,0.0,38100.0,5000.0,0,9286.833333333334,8162.833333333333,0.8788737954671881,1,2,-0.8333333333333334,31-40,medium
26420,60000.0,female,university,married,48,0,0,0,0,0,0,56899.0,58032.0,59624.0,58124.0,58852.0,58872.0,2080.0,2530.0,1865.0,1445.0,293.0,1545.0,0,58400.5,1626.3333333333333,0.02784745825592379,0,0,0.0,41-50,low
26421,180000.0,female,university,married,40,-1,-1,-1,-1,-1,-1,1552.0,776.0,0.0,1752.0,70000.0,10552.0,776.0,0.0,1752.0,70000.0,10552.0,9776.0,1,14105.333333333334,15476.0,1.0970958671046103,0,-1,-1.0,31-40,medium
26422,120000.0,female,university,single,37,0,-1,-1,-1,-1,-1,3014.0,380.0,380.0,380.0,380.0,380.0,760.0,380.0,380.0,380.0,380.0,530.0,0,819.0,468.3333333333333,0.5711382113821138,0,0,-0.8333333333333334,31-40,medium
26423,210000.0,female,graduate_school,single,40,0,0,0,0,0,0,54904.0,46662.0,46162.0,46039.0,32903.0,34534.0,2000.0,2100.0,2000.0,1500.0,2000.0,2000.0,0,43534.0,1933.3333333333333,0.044408713295815624,0,0,0.0,31-40,high
26424,420000.0,female,graduate_school,single,36,0,0,0,0,0,-1,20326.0,21629.0,22354.0,23150.0,0.0,15235.0,1479.0,1204.0,1000.0,0.0,15235.0,242.0,0,17115.666666666668,3193.3333333333335,0.18656280428432326,0,0,-0.16666666666666666,31-40,high
26425,110000.0,female,university,married,43,0,0,0,0,0,0,92244.0,93815.0,97307.0,99666.0,102082.0,105500.0,4500.0,5000.0,4000.0,4000.0,5000.0,6804.0,0,98435.66666666667,4884.0,0.049615658121973515,0,0,0.0,41-50,medium
26426,180000.0,female,university,single,31,0,0,0,0,0,0,112164.0,50838.0,51753.0,53619.0,53881.0,54760.0,1821.0,2000.0,3000.0,2000.0,2000.0,2100.0,0,62835.833333333336,2153.5,0.034271300537635836,0,0,0.0,31-40,medium
26427,200000.0,female,graduate_school,married,42,-2,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,1830.0,0.0,0.0,0.0,0.0,1830.0,0.0,0.0,1,305.0,305.0,0.9967320261437909,0,-1,-1.6666666666666667,41-50,medium
26428,220000.0,female,graduate_school,single,32,0,0,0,0,0,0,217636.0,221834.0,222830.0,195121.0,169396.0,173875.0,8000.0,18000.0,7000.0,6000.0,7000.0,6100.0,0,200115.33333333334,8683.333333333334,0.04339142731977567,0,0,0.0,31-40,high
26429,250000.0,female,graduate_school,married,36,-2,-2,-2,-2,-2,-2,2508.0,3978.0,6560.0,4438.0,4309.0,816.0,3978.0,6560.0,4438.0,4311.0,816.0,9165.0,0,3768.1666666666665,4878.0,1.2941852752597833,0,-2,-2.0,31-40,high
26430,250000.0,female,graduate_school,single,39,-2,-2,-2,-2,-2,-2,0.0,632.0,316.0,0.0,316.0,632.0,632.0,316.0,0.0,316.0,632.0,150.0,0,316.0,341.0,1.0757097791798107,0,-2,-2.0,31-40,high
26431,400000.0,female,high_school,married,47,-2,-2,-2,-2,-2,-2,1698.0,365.0,3213.0,2578.0,9660.0,24355.0,365.0,3224.0,2580.0,9660.0,24355.0,0.0,0,6978.166666666667,6697.333333333333,0.9596179104477611,0,-2,-2.0,41-50,high
26432,50000.0,female,university,single,38,0,0,0,0,0,0,38945.0,39498.0,38272.0,29810.0,18674.0,19391.0,2511.0,2000.0,3000.0,4000.0,1000.0,1000.0,0,30765.0,2251.8333333333335,0.0731922685215281,0,0,0.0,31-40,low
26433,480000.0,female,graduate_school,single,48,-2,-2,-2,-2,-2,-2,1087.0,188.0,257.0,1697.0,188.0,22507.0,188.0,257.0,1697.0,188.0,22507.0,370.0,0,4320.666666666667,4201.166666666667,0.9721172387196297,0,-2,-2.0,41-50,high
26434,470000.0,female,graduate_school,married,39,-1,0,0,0,0,0,235490.0,125853.0,143646.0,113422.0,96921.0,94405.0,25853.0,20745.0,13422.0,6921.0,5645.0,6114.0,0,134956.16666666666,13116.666666666666,0.09719133107665025,0,0,-0.16666666666666666,31-40,high
26435,300000.0,female,graduate_school,married,36,0,0,0,0,0,0,30153.0,28384.0,26700.0,22554.0,11858.0,13838.0,2000.0,2000.0,2552.0,2000.0,3000.0,8000.0,0,22247.833333333332,3258.6666666666665,0.14646460863116417,0,0,0.0,31-40,high
26436,160000.0,female,university,single,44,1,-2,-1,-1,-1,-1,-4.0,-4.0,3454.0,0.0,3312.0,0.0,0.0,3458.0,0.0,3312.0,0.0,0.0,0,1126.3333333333333,1128.3333333333333,1.0008870490833826,1,1,-0.8333333333333334,41-50,medium
26437,160000.0,female,graduate_school,married,42,-1,-1,-1,-1,-1,0,3346.0,4420.0,3062.0,6117.0,4781.0,1450.0,4420.0,3062.0,6119.0,4781.0,0.0,6058.0,0,3862.6666666666665,4073.3333333333335,1.05426624104909,0,0,-0.8333333333333334,41-50,medium
26438,230000.0,female,graduate_school,single,33,-1,-1,-1,-1,-1,-1,2227.0,3496.0,4006.0,411.0,1511.0,1334.0,3496.0,4091.0,411.0,1511.0,1334.0,1157.0,0,2164.1666666666665,2000.0,0.9237164190593489,0,-1,-1.0,31-40,high
26439,50000.0,female,high_school,single,49,0,0,0,0,0,0,39803.0,37595.0,23250.0,26293.0,21508.0,20971.0,5007.0,1602.0,10002.0,5000.0,2000.0,2000.0,0,28236.666666666668,4268.5,0.15116333974714624,0,0,0.0,41-50,low
26440,150000.0,female,high_school,married,48,0,0,0,2,0,0,36717.0,37800.0,40874.0,39922.0,40953.0,42136.0,2000.0,4000.0,0.0,2000.0,2000.0,2000.0,0,39733.666666666664,2000.0,0.05033388141337539,1,2,0.3333333333333333,41-50,medium
26441,130000.0,female,university,married,50,2,2,2,2,2,2,73621.0,76104.0,77795.0,78584.0,79736.0,78405.0,4300.0,3500.0,2700.0,2970.0,0.0,3870.0,0,77374.16666666667,2890.0,0.03735048497472272,6,2,2.0,41-50,medium
26442,360000.0,female,graduate_school,single,49,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1,-1.5,41-50,high
26443,150000.0,female,university,married,50,0,0,0,0,0,0,145268.0,111500.0,101996.0,56503.0,38650.0,28775.0,6005.0,4450.0,3243.0,2000.0,2000.0,1000.0,1,80448.66666666667,3116.3333333333335,0.03873643561812976,0,0,0.0,41-50,medium
26444,70000.0,female,university,married,50,0,0,0,0,0,0,12857.0,13867.0,14897.0,15941.0,16376.0,16959.0,1530.0,1560.0,1600.0,1000.0,1000.0,2400.0,0,15149.5,1515.0,0.09999669977888519,0,0,0.0,41-50,low
26445,450000.0,female,graduate_school,married,49,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-2,-2.0,41-50,high
26446,200000.0,female,university,married,49,1,-2,-2,-2,-2,-2,-5.0,728.0,0.0,0.0,0.0,0.0,733.0,0.0,0.0,0.0,0.0,0.0,1,120.5,122.16666666666667,1.0054869684499315,1,1,-1.5,41-50,medium
26447,80000.0,female,university,married,50,2,0,-1,0,0,0,89901.0,85406.0,75789.0,77870.0,73601.0,76751.0,6000.0,81789.0,3870.0,4601.0,4751.0,4718.0,1,79886.33333333333,17621.5,0.22057939932071002,1,2,0.16666666666666666,41-50,low
26448,340000.0,female,university,married,48,0,0,0,0,0,0,310866.0,320685.0,320614.0,21768.0,22405.0,24545.0,15000.0,7000.0,1500.0,1000.0,2500.0,112500.0,0,170147.16666666666,23250.0,0.1366456098557238,0,0,0.0,41-50,high
26449,50000.0,female,university,single,52,0,0,0,0,0,0,33743.0,22989.0,15843.0,16825.0,14637.0,15397.0,2000.0,1400.0,2000.0,5000.0,1000.0,1000.0,1,19905.666666666668,2066.6666666666665,0.10381781647689214,0,0,0.0,51-60,low
26450,200000.0,female,graduate_school,married,50,-1,-1,-1,-1,0,0,2119.0,1662.0,2482.0,19272.0,22388.0,21105.0,1662.0,2482.0,19272.0,10004.0,10000.0,3471.0,0,11504.666666666666,7815.166666666667,0.6792450097053626,0,0,-0.6666666666666666,41-50,medium
26451,210000.0,female,high_school,married,48,0,0,0,0,0,0,119530.0,111730.0,107150.0,102418.0,97653.0,92653.0,3998.0,3885.0,3712.0,3599.0,3346.0,2920.0,0,105189.0,3576.6666666666665,0.034001964698799,0,0,0.0,41-50,high
26452,360000.0,female,university,married,49,-1,-1,-1,-1,-1,-1,801.0,908.0,1081.0,1538.0,0.0,804.0,913.0,1081.0,1538.0,0.0,804.0,200.0,0,855.3333333333334,756.0,0.88283378746594,0,-1,-1.0,41-50,high
26453,230000.0,female,high_school,married,50,-2,-2,-2,-2,-2,-2,2789.0,2942.0,2520.0,2936.0,3493.0,3160.0,2942.0,2520.0,2936.0,3493.0,3160.0,2784.0,0,2973.3333333333335,2972.5,0.9993836153759945,0,-2,-2.0,41-50,high
26454,50000.0,female,high_school,married,48,0,0,0,0,0,-2,73302.0,65931.0,58773.0,58918.0,0.0,0.0,2500.0,2428.0,1423.0,0.0,0.0,0.0,1,42820.666666666664,1058.5,0.024718795002529874,0,0,-0.3333333333333333,41-50,low
26455,120000.0,female,university,married,50,2,0,0,0,2,2,81979.0,82726.0,85390.0,91549.0,92754.0,94722.0,3000.0,4000.0,7600.0,3600.0,3600.0,3600.0,1,88186.66666666667,4233.333333333333,0.048003689102406606,3,2,1.0,41-50,medium
26456,340000.0,female,graduate_school,single,50,1,-2,-2,-2,-2,-2,2728.0,15650.0,11550.0,11058.0,6912.0,4125.0,15650.0,11554.0,11058.0,6917.0,4125.0,4850.0,0,8670.5,9025.666666666666,1.0408426070076302,1,1,-1.5,41-50,high
26457,50000.0,female,high_school,married,49,0,0,0,0,0,-2,49195.0,48496.0,49412.0,49590.0,0.0,0.0,47000.0,2000.0,1000.0,0.0,0.0,0.0,1,32782.166666666664,8333.333333333334,0.254195496672581,0,0,-0.3333333333333333,41-50,low
26458,70000.0,female,high_school,married,49,1,2,2,2,2,0,9915.0,9607.0,11913.0,12518.0,12022.0,12179.0,0.0,2468.0,1100.0,0.0,500.0,600.0,0,11359.0,778.0,0.06848591549295775,5,2,1.5,41-50,low
26459,100000.0,female,university,married,50,0,0,0,0,0,0,94745.0,96838.0,95732.0,91556.0,93403.0,95661.0,4600.0,4600.0,3500.0,3372.0,3793.0,4000.0,0,94655.83333333333,3977.5,0.04202020984574102,0,0,0.0,41-50,low
26460,20000.0,female,university,married,49,0,0,0,0,0,0,13561.0,14573.0,15290.0,16300.0,16624.0,16974.0,1543.0,1260.0,1270.0,594.0,617.0,1425.0,1,15553.666666666666,1118.1666666666667,0.07188625064289389,0,0,0.0,41-50,low
26461,80000.0,female,university,married,49,0,0,0,0,0,0,77347.0,61998.0,47941.0,47851.0,48804.0,50033.0,2384.0,5000.0,2000.0,1732.0,2000.0,3003.0,0,55662.333333333336,2686.5,0.04826336906401581,0,0,0.0,41-50,low
26462,280000.0,female,high_school,single,49,-2,-2,-2,-1,-1,0,795.0,1020.0,0.0,1075.0,141246.0,146349.0,1025.0,0.0,1075.0,141246.0,6349.0,9192.0,0,48414.166666666664,26481.166666666668,0.546960146785959,0,0,-1.3333333333333333,41-50,high
26463,300000.0,female,university,married,50,-2,-2,-2,-2,-2,-2,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,147.0,0.0,0.0,0,-2,-2.0,41-50,high
26464,500000.0,female,high_school,married,49,-1,-1,-1,2,-1,0,396.0,396.0,5792.0,396.0,792.0,396.0,396.0,5792.0,0.0,792.0,0.0,5857.0,1,1361.3333333333333,2139.5,1.5704673354538783,1,2,-0.3333333333333333,41-50,high
26465,50000.0,female,high_school,single,51,0,0,0,0,0,0,46880.0,25577.0,26352.0,16846.0,17562.0,18275.0,1500.0,1269.0,1284.0,1000.0,1000.0,740.0,0,25248.666666666668,1132.1666666666667,0.04483887576073611,0,0,0.0,51-60,low
26466,140000.0,female,university,single,50,0,0,0,0,0,0,128949.0,133778.0,131241.0,25994.0,25769.0,24552.0,7000.0,6000.0,3000.0,5000.0,4000.0,6000.0,1,78380.5,5166.666666666667,0.06591691491827366,0,0,0.0,41-50,medium
26467,210000.0,female,university,single,49,-1,-1,-1,-1,0,0,991.0,4045.0,4056.0,65825.0,60803.0,56578.0,6035.0,4056.0,65825.0,1420.0,1132.0,5000.0,1,32049.666666666668,13911.333333333334,0.4340419336051252,0,0,-0.6666666666666666,41-50,high
26468,100000.0,female,high_school,married,49,0,0,0,0,0,0,41088.0,41807.0,43348.0,42782.0,40779.0,40618.0,2000.0,3000.0,1900.0,1550.0,1430.0,3143.0,0,41737.0,2170.5,0.05200297091379558,0,0,0.0,41-50,low
26469,50000.0,female,university,married,50,0,0,0,0,0,0,14592.0,16335.0,18061.0,18955.0,19933.0,21605.0,2000.0,2000.0,1500.0,1300.0,2000.0,1000.0,0,18246.833333333332,1633.3333333333333,0.08950834345630075,0,0,0.0,41-50,low
26470,20000.0,female,high_school,married,51,0,0,0,0,0,0,13184.0,14200.0,16958.0,19651.0,37332.0,19225.0,1242.0,3000.0,3000.0,3772.0,1420.0,729.0,0,20091.666666666668,2193.8333333333335,0.10918577258701351,0,0,0.0,51-60,low
26471,200000.0,female,university,married,50,0,0,0,0,0,0,4701.0,3146.0,4486.0,13390.0,8009.0,5010.0,2310.0,3518.0,12537.0,45.0,514.0,2811.0,0,6457.0,3622.5,0.5609321771446268,0,0,0.0,41-50,medium
26472,100000.0,female,high_school,married,51,-1,-1,-1,-1,-1,-1,200.0,100.0,197.0,245.0,3210.0,318.0,100.0,197.0,245.0,3210.0,318.0,797.0,0,711.6666666666666,811.1666666666666,1.1382132834424696,0,-1,-1.0,51-60,low
26473,50000.0,female,high_school,married,50,0,0,0,0,0,0,36149.0,38078.0,36766.0,30490.0,26934.0,28118.0,3000.0,10000.0,5000.0,1500.0,2000.0,2000.0,1,32755.833333333332,3916.6666666666665,0.1195679273027002,0,0,0.0,41-50,low
26474,230000.0,female,high_school,married,53,0,0,0,0,0,0,38723.0,39347.0,37571.0,38924.0,40027.0,41277.0,2001.0,2000.0,2000.0,2000.0,2000.0,2000.0,0,39311.5,2000.1666666666667,0.05087864334923159,0,0,0.0,51-60,high
26475,260000.0,female,university,married,50,0,0,0,0,0,0,263320.0,171626.0,175869.0,180891.0,184952.0,182328.0,7000.0,7000.0,8000.0,7032.0,13603.0,5000.0,0,193164.33333333334,7939.166666666667,0.04110036997666938,0,0,0.0,41-50,high
26476,120000.0,female,university,married,52,1,2,0,0,0,0,123184.0,117849.0,120471.0,117218.0,116871.0,122192.0,0.0,6100.0,5700.0,4500.0,9000.0,4700.0,1,119630.83333333333,5000.0,0.04179489572870097,2,2,0.5,51-60,medium
